,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5106,U001,200726979,BJ'S  ,2020-04-15 13:51:39.750000000,2020.0,1930669935.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,684.453,0-15
5107,U001,0200776463,KROGE us,2020-05-13 02:28:55.250000000,2020.0,1930774019.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,61101.585999999996,16-30
5108,U001,0200769623,WAL-MAR associates,2020-04-28 00:27:43.500000000,2020.0,1930714839.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,19361.678,16-30
5109,U001,0200769623,WAL-MAR associates,2020-05-15 05:15:49.500000000,2020.0,1930778151.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,35630.924,16-30
5110,U001,0200148860,DOLLA llc,2020-06-20 04:48:25.625000000,2020.0,1930705301.0,2020-03-27 00:00:00.000000000,2020-05-31 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAGD,3675.4549999999995,16-30
5111,CA02,0140104409,LOB trust,2020-04-08 01:36:11.156250000,2020.0,2960622322.0,2020-03-18 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-26 00:00:00.000000000,CA10,125754.59,0-15
5112,U001,0200622385,US  corp,2020-05-04 08:53:35.125000000,2020.0,1930756620.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,3381.476,0-15
5113,U001,0200936373,SUPE ,2020-03-24 08:33:14.750000000,2020.0,1930582873.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAA8,123755.09299999998,0-15
5114,U013,0100046487,PAPA JOH co,2020-04-30 05:12:05.875000000,2020.0,1991841233.0,2020-03-17 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-17 00:00:00.000000000,NA25,11205.74,16-30
5115,U001,0200750051,ALBER foundation,2020-05-06 03:02:07.500000000,2020.0,1930733147.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,44638.524,16-30
5116,U001,0200735528,ASSOCIA ,2020-05-23 03:33:31.125000000,2020.0,1930803546.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,38107.901999999995,16-30
5117,U001,0200769623,WAL-MAR systems,2020-04-07 21:18:45.000000000,2020.0,1930586079.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,37294.201,16-30
5118,U001,0200769623,WAL-MAR us,2020-05-05 07:20:36.000000000,2020.0,1930729031.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,51771.13199999999,16-30
5119,U001,0200726979,BJ'S  corp,2020-05-14 03:42:55.000000000,2020.0,1930732016.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,133.266,16-30
5120,U001,0100056974,STUF corp,2020-04-17 13:05:24.125000000,2020.0,1930627608.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,3571.3999999999996,16-30
5121,U001,0200769623,WAL-MAR corporation,2020-03-26 03:37:10.937500000,2020.0,1930577775.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,925.554,0-15
5122,U001,0200762301,C&S WH co,2020-05-15 02:56:18.875000000,2020.0,1930768610.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAC6,3617.9079999999994,16-30
5123,U001,0200741174,M B  trust,2020-03-26 03:50:46.750000000,2020.0,1930596850.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,8593.423999999999,0-15
5124,CA02,0140104429,COSTCO us,2020-04-22 10:38:48.750000000,2020.0,2960619057.0,2020-03-08 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,19930.72,16-30
5125,U001,0100031704,DELHAIZE systems,2020-04-26 08:53:09.500000000,2020.0,1930714523.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,56537.789,16-30
5126,U001,0200759878,SA corp,2020-04-24 21:46:21.000000000,2020.0,1930685547.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,26170.242,16-30
5127,U013,0100009932,SYSCO IN us,2020-05-05 23:10:10.750000000,2020.0,1991840328.0,2020-03-19 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAVE,6910.7919999999995,16-30
5128,U001,0200779906,BOZZU associates,2020-05-27 19:25:08.250000000,2020.0,1930817225.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,72796.822,16-30
5129,U001,0200726979,BJ'S  associates,2020-04-16 00:20:11.062500000,2020.0,1930689826.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,1340.647,0-15
5130,U001,0200762301,C&S WH llc,2020-06-29 01:00:45.250000000,2020.0,1930760550.0,2020-04-08 00:00:00.000000000,2020-06-12 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAGD,7842.2609999999995,16-30
5131,U001,0200148860,DOLLA ,2020-04-08 15:52:51.000000000,2020.0,1930618536.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,33513.025,16-30
5132,U001,0200780383,MEIJ co,2020-05-29 12:28:14.875000000,2020.0,1930806275.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,15932.217,16-30
5133,U001,0200769623,WAL-MAR systems,2020-04-24 02:23:39.000000000,2020.0,1930705132.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,7778.798999999999,0-15
5134,U001,0200776463,KROGE foundation,2020-04-05 00:50:20.000000000,2020.0,1930583872.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAA8,10776.003,16-30
5135,U001,0200337148,COAS corporation,2020-05-22 00:26:30.000000000,2020.0,1930814920.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,27371.945999999996,16-30
5136,U001,0200729290,KROGER trust,2020-05-07 13:01:23.125000000,2020.0,1930731117.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,12098.449999999999,16-30
5137,U001,0200769623,WAL-MAR foundation,2020-06-05 17:49:05.000000000,2020.0,1930831632.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,330.092,16-30
5138,U001,0200769623,WAL-MAR in,2020-05-05 11:47:44.375000000,2020.0,1930732628.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,34583.121999999996,16-30
5139,U001,0200794332,COST llc,2020-05-11 15:46:52.375000000,2020.0,1930766594.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAAX,6228.859,16-30
5140,U001,0200466603,SMITH'S corp,2020-04-27 05:03:39.750000000,2020.0,1930693513.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,96265.148,16-30
5141,U001,0200769623,WAL-MAR ,2020-05-02 09:58:33.250000000,2020.0,1930690836.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,13305.579,16-30
5142,U001,0200712187,SPAR llc,2020-04-08 20:04:09.250000000,2020.0,1930641584.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,85068.522,0-15
5143,U001,0200744707,PERFOR systems,2020-04-20 10:37:42.250000000,2020.0,1930671234.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,37025.037,16-30
5144,CA02,140106408,WAL-M llc,2020-05-09 05:39:45.718750000,2020.0,2960628768.0,2020-04-18 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-26 00:00:00.000000000,CA10,179207.19,0-15
5145,U001,0200744019,TARG us,2020-03-31 13:17:52.625000000,2020.0,1930580794.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,56848.15499999999,16-30
5146,U001,0200769623,WAL-MAR corporation,2020-06-09 17:52:08.750000000,2020.0,1930862512.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,462.777,16-30
5147,U001,0200769623,WAL-MAR us,2020-05-24 22:07:29.500000000,2020.0,1930692382.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,42.903,46-60
5148,U001,0200416837,DEC ,2020-05-12 05:45:06.500000000,2020.0,1930811741.0,2020-04-22 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM1,13236.369999999999,16-30
5149,U001,0200769623,WAL-MAR trust,2020-04-09 00:26:05.500000000,2020.0,1930585409.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,10839.261999999999,16-30
5150,U001,0200795490,HY -  corporation,2020-05-04 14:37:32.875000000,2020.0,1930738666.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,16089.843,16-30
5151,CA02,0140104409,LOB systems,2020-05-20 09:15:32.000000000,2020.0,2960629378.0,2020-04-20 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,18932.09,0-15
5152,U001,0200803720,DEC foundation,2020-06-27 11:35:09.500000000,2020.0,1930872223.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,148.68,31-45
5153,U001,0200704045,RA foundation,2020-04-17 21:41:35.375000000,2020.0,1930684785.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,48362.335,0-15
5154,U001,0200772670,ASSOCIAT corp,2020-04-11 08:05:57.250000000,2020.0,1930641697.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAU5,8177.000999999999,16-30
5155,U001,0200707822,PUBLI co,2020-04-06 03:28:19.500000000,2020.0,1930621491.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAA8,53121.02599999999,16-30
5156,U001,200749782,KROG trust,2020-04-21 07:39:42.500000000,2020.0,1930688335.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,1852.732,0-15
5157,U001,100031704,DELHAIZE llc,2020-06-10 12:44:16.750000000,2020.0,1930876293.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,27921.221999999998,16-30
5158,U001,0200772670,ASSOCIAT ,2020-05-23 20:22:13.625000000,2020.0,1930824471.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAU5,31595.038999999997,0-15
5159,U001,0200706844,WINC associates,2020-05-20 22:42:22.250000000,2020.0,1930818735.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,7670.152,0-15
5160,U001,0200761734,H E BUT co,2020-04-18 17:45:07.750000000,2020.0,1930641904.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,10833.018,16-30
5161,U001,0200149567,RESER llc,2020-05-26 06:20:00.250000000,2020.0,1930710482.0,2020-03-27 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NABG,41102.96399999999,16-30
5162,U001,0200609331,KROG ,2020-05-15 14:59:12.875000000,2020.0,1930792353.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,20870.164,16-30
5163,U001,0200761734,H E BUT us,2020-04-23 03:36:32.125000000,2020.0,1930662991.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,12565.419999999998,16-30
5164,U001,0200148860,DOLLA ,2020-05-29 00:08:41.625000000,2020.0,1930833035.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,52712.064999999995,16-30
5165,U001,0200434439,BAUGH SU corp,2020-04-04 22:28:49.625000000,2020.0,1930612217.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,42021.76299999999,0-15
5166,U001,0200772670,ASSOCIAT corp,2020-04-02 07:01:37.250000000,2020.0,1930594697.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAU5,1108.401,0-15
5167,U001,0200771157,WEIS corporation,2020-04-12 22:03:36.000000000,2020.0,1930646701.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,26104.364999999998,16-30
5168,U001,0200769623,WAL-MAR associates,2020-04-02 00:41:10.250000000,2020.0,1930597587.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,16702.742,0-15
5169,U001,0200707822,PUBLI in,2020-05-18 05:35:34.625000000,2020.0,1930801561.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,62969.51499999999,0-15
5170,U001,0200803720,DEC corp,2020-03-28 07:23:12.500000000,2020.0,1930618517.0,2020-03-07 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,8450.225,16-30
5171,U001,0200732755,KROGER corporation,2020-05-21 22:47:12.625000000,2020.0,1930811095.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,33077.583,0-15
5172,U001,200794332,COST llc,2020-04-18 02:16:03.250000000,2020.0,1930668468.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAAX,22982.379,16-30
5173,CA02,0140104552,THE NO ,2020-05-04 01:53:14.937500000,2020.0,2960628015.0,2020-04-09 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,100660.89,0-15
5174,U001,200609331,KROG foundation,2020-05-12 08:09:26.750000000,2020.0,1930754403.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,14633.738,16-30
5175,U001,0200152991,JET corp,2020-06-04 18:46:20.875000000,2020.0,1930842379.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,4604.1449999999995,16-30
5176,U001,0200759878,SA llc,2020-05-25 20:01:06.000000000,2020.0,1930827236.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,31955.566999999995,0-15
5177,U001,0200769623,WAL-MAR systems,2020-04-28 20:23:22.000000000,2020.0,1930714120.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,27680.953999999998,16-30
5178,U001,0200769623,WAL-MAR ,2020-04-25 17:52:38.125000000,2020.0,1930712295.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,2289.028,0-15
5179,U001,0200759878,SA in,2020-05-17 13:59:09.625000000,2020.0,1930774156.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,12230.624,16-30
5180,U001,0200769623,WAL-MAR associates,2020-05-13 20:23:22.000000000,2020.0,1930779338.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,28135.681,16-30
5181,U001,0200769623,WAL-MAR llc,2020-05-30 00:27:43.500000000,2020.0,1930842562.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,18248.167,16-30
5182,U001,200772670,ASSOCIAT co,2020-06-11 00:03:40.750000000,2020.0,1930883511.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAU5,26273.849,16-30
5183,U001,0200771157,WEIS corporation,2020-04-30 05:07:25.500000000,2020.0,1930716522.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,68451.50899999999,16-30
5184,U001,200778998,CE co,2020-04-21 17:39:34.125000000,2020.0,1930660695.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,48053.222,16-30
5185,U001,200780383,MEIJ systems,2020-06-14 13:40:20.875000000,2020.0,1930862007.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,69306.503,16-30
5186,U001,0200762301,C&S WH associates,2020-05-06 02:41:33.000000000,2020.0,1930741917.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,41821.731,16-30
5187,U001,0200706844,WINC llc,2020-05-13 11:32:27.625000000,2020.0,1930785837.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,19453.301,0-15
5188,U001,0200769623,WAL-MAR foundation,2020-04-06 20:23:22.000000000,2020.0,1930611222.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,25440.022999999997,16-30
5189,U001,0200668077,IN-N- llc,2020-06-01 03:28:42.875000000,2020.0,1930862957.0,2020-05-06 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-06 00:00:00.000000000,NA10,54346.32,16-30
5190,U001,0200726979,BJ'S  corp,2020-06-05 06:40:13.750000000,2020.0,1930854395.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,200.06,16-30
5191,U001,0200353024,DECA trust,2020-06-09 14:07:32.250000000,2020.0,1930876907.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,221.42399999999998,16-30
5192,U001,200458131,TIMES llc,2020-06-19 03:01:37.000000000,2020.0,1930683901.0,2020-03-28 00:00:00.000000000,2020-06-01 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAGD,3605.8749999999995,16-30
5193,U001,0100031704,DELHAIZE us,2020-05-05 16:17:52.750000000,2020.0,1930749618.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,69014.86899999999,16-30
5194,U001,0200806580,BE systems,2020-03-30 05:06:52.875000000,2020.0,1930576285.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,3379.138,16-30
5195,U001,0200148860,DOLLA foundation,2020-04-23 22:51:02.875000000,2020.0,1930706568.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,53817.40699999999,0-15
5196,U001,CCCA02,KRAFT  ,2020-04-11 09:13:44.625000000,2020.0,1930576574.0,2020-02-27 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAG2,5493.285,0-15
5197,U001,0200769623,WAL-MAR foundation,2020-05-20 00:00:54.875000000,2020.0,1930802976.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,42531.530999999995,0-15
5198,U001,0200769623,WAL-MAR corp,2020-05-13 04:13:11.750000000,2020.0,1930724176.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,248.885,16-30
5199,U001,0200769623,WAL-MAR trust,2020-05-17 23:52:06.500000000,2020.0,1930809458.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,5676.811,0-15
5200,U001,0200769623,WAL-MAR trust,2020-05-03 02:07:25.750000000,2020.0,1930716916.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,11121.921999999999,16-30
5201,U001,0200275115,SHAWS  co,2020-05-04 16:54:09.125000000,2020.0,1930747080.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,84434.525,0-15
5202,U001,0200769623,WAL-MAR in,2020-04-30 16:42:24.500000000,2020.0,1930725045.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,9156.097999999998,16-30
5203,U001,200762301,C&S WH corp,2020-04-18 10:25:53.875000000,2020.0,1930659891.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAC6,102222.89,16-30
5204,U013,0140103409,BUTTE co,2020-04-25 10:38:49.562500000,2020.0,1991841210.0,2020-03-16 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAVE,2286.6899999999996,0-15
5205,U001,0200780383,MEIJ corp,2020-06-02 14:24:33.750000000,2020.0,1930823586.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,21547.064,16-30
5206,U001,0200769623,WAL-MAR foundation,2020-03-28 05:40:09.125000000,2020.0,1930576011.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,4389.259,0-15
5207,U001,0200769623,WAL-MAR us,2020-04-05 00:27:43.500000000,2020.0,1930606009.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,17752.602,16-30
5208,U001,0200769623,WAL-MAR foundation,2020-05-15 19:36:19.375000000,2020.0,1930796654.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,1625.1899999999998,0-15
5209,U001,0200769623,WAL-MAR ,2020-05-22 12:21:48.812500000,2020.0,1930826921.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,5258.932,0-15
5210,U001,0200726979,BJ'S  corporation,2020-04-14 05:50:58.250000000,2020.0,1930592283.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,110.84499999999998,16-30
5211,U001,0200726979,BJ'S  in,2020-05-30 18:04:44.750000000,2020.0,1930844502.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,491.60999999999996,0-15
